Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max,FIRE_TIME,Energy_Bayes,Pulse_Time
190220004,2.1,4.442010697528724,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-237.81366415234075,0.0021096800919622183,4.439143607153338,7.538e-07
190220005,2.1,4.746878853602027,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,87.35793553904713,0.002109440043568611,4.744709505606158,7.808e-07
190220006,2.1,,-,redo baseline,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-6.507214228671479,,,
190220007,2.1,,He,plasma,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,19703.140951933103,,,
190220008,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,17951.324446963365,,,
190220009,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,17964.64038903594,,,
190220010,1.8,5.210855096760347,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,19800.41356055998,0.001811080030165613,5.209747636933156,7.886000000000002e-07
190220011,1.8,,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,258.19563388100244,,,
190220012,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.3322743595283873,0.2523885892824793,,19744.488561741568,,,
190220013,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.3322743595283873,0.2523885892824793,,,,,
190226004,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-99.14033046986215,,,
190226005,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-179.20683295677762,,,
190226006,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-194.01999789808792,,,
190226007,1.8,,He,plasma,XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,17012.217987730157,,,
190226008,1.8,,He,repeat,XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,17823.120275410078,,,
190226009,1.8,,He,higher laser power - interesting!!,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,18026.21983536264,,,
190226010,1.8,,-,redo baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,8.065977224619601,,,
190226011,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-158.23049668437915,,,
190226012,1.8,,He,plasma again,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-22608.387691375872,,,
190226013,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-160.93856438903103,,,
190227004,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,9.809412967464084,,,
190227005,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-280.79632921726875,,,
190227006,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-304.9233525560772,,,
190227007,1.8,,He,plasma - channel 1s' amplitudes undersampled,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,17485.636508405023,,,
190227008,1.8,,He,plasma - ruby_mon saturated,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-22724.757077285365,,,
190227009,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,18564.3055462779,,,
190227010,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-23863.460964989503,,,
190227011,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-292.69353945217154,,,
190227012,1.8,,He,plasma - not the greatest signal. higher plasma power.,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-40260.495733964126,,,
190227013,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-42487.316174526946,,,
190227014,1.8,,He,plasma - higher plasma power.,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-45314.26088123939,,,
190227015,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-45621.80954725634,,,
190227016,1.8,,V,"plasma - laser fired way too late, this is a vacuum shot",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-47348.53809171051,,,
190227017,1.8,,D/He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-45458.67231846404,,,
190227018,1.8,,V,baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,12.036847504850286,,,
190227019,0.45,,D/He,plasma - trying to capture signal from giant density spike - missed it?,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-43222.00640507252,,,
190227020,0.4270000000000001,,D/He,"plasma - trying to capture signal from giant density spike - found it, lots of saturating",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-44248.59311875536,,,
190227021,2.0,,D/He,plasma - trying to capture signal from giant density spike,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-43274.316335967356,,,
190228006,2.0,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-100.48815178806187,,,
190228007,2.0,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-124.54972124310602,,,
190228008,2.0,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-21987.53853739933,,,
190228009,2.0,,He,laser didn't fire (60%V 50%F),XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-41437.53500358996,,,
190228010,2.0,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-41440.99244577621,,,
190228011,2.0,,He,laser fired late? looks like a vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,,,,
190228012,2.0,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-40863.65404435692,,,
190228013,2.0,,He,plasma - lower puff pressure,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-43096.6805420856,,,
190228014,2.0,,He,plasma - higher power - WOW!!,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,42845.856343616535,,,
190228015,1.75,,He,laser not triggered,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,43095.576227529724,,,
190228016,1.75,,He,plasma repeat,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,44218.7493615565,,,
190228017,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-54420.89223320523,,,
190228018,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,50817.31266838645,,,
190228019,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-51022.51408868483,,,
190228020,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,48142.5455028254,,,
190228021,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,46968.30153136831,,,
190305006,1.35,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,416.91097076475677,,,
190305007,1.35,,-,baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-10.766390222738721,,,
190305008,1.8,,He,plasma - pre-PDC,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,17805.522781119947,,,
190305009,1.8,,He,plasma - post-PDC,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,21517.30228528769,,,
190305010,1.8,,He,plasma - higher power,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,36908.021113576026,,,
190305011,1.8,,He,plasma - higher power - but laser didn't fire,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,45478.095325055125,,,
190305012,1.8,,He,"repeat - TS_TRIG at peak of i_inj_a, low point in bolometer",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,46803.502703091835,,,
190305013,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer. - shot hung/scrapped",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,,,,
190305014,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,45616.68227521684,,,
190305015,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,46005.749511228416,,,
190305016,1.8293,,He,"delay TS_TRIG to low of i_inj_a osc, high point of bolometer, saturation on poly4_4",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,44089.45220264676,,,
190305017,1.8293,,He,"delay TS_TRIG to low of i_inj_a osc, high point of bolometer, saturation on poly4_4",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,44421.88056634658,,,
190305018,1.8293,,-,baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-21.487670072012147,,,
190305019,1.8293,,D/He,"deuterium, first shot, high/long puff",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-53774.87402051938,,,
190305020,1.45,,D/He,"deuterium, shorter shot (1.6ms), poly4_4 saturated",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-51559.15135222748,,,
190305021,1.45,,D/He,repeat,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-51603.636212172736,,,
190305022,1.45,,D/He,repeat,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-52602.48947090961,,,
190305023,1.45,,D/He,"deuterium, shorter shot (1.6ms), poly4_4 saturated",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-53692.60854524394,,,
190306004,1.45,,V,vacuum - upped the oscillator voltage,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-88.77374063761799,,,
190306005,1.45,,He,plasma - good signal but poly4_4 saturated :(,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,17361.13469364791,,,
190306006,1.45,,He,repeat - good signal!?,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,17771.222041260047,,,
190306007,1.75,,He,higher power - fired during decay,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,34420.530749515136,,,
190306008,1.75,,-,baseline,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-11.7554912432341,,,
190306009,1.45,,-,baseline,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,12.482761352470256,,,
190306010,1.45,,He,repeat,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-39542.59194034931,,,
190306011,1.45,,He,repeat - very good signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,36119.32461398621,,,
190306012,1.45,,He,higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,43923.632946739046,,,
190306013,1.45,,He,raised puff,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,44371.0766316579,,,
190306014,1.45,,He,higher power (),XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,49207.929191689924,,,
190306015,1.45,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,252.58192196911358,,,
190306016,1.45,,He,"repeat of 14 - itor went negative, resulting in all sorts of weirdness.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-56223.11131575294,,,
190306017,1.45,,He,repeat - positive itor,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,49067.128104755946,,,
190306018,1.45,,He,higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,52233.63943931236,,,
